RMSprop using torch built-in
nsamples=512, batch_size=64, epoch=100, lr=0.002
Epoch=43, minibatch=0 loss=24.25341, Wa=0.5815, Wb=1.4155
Epoch=43, minibatch=1 loss=23.17066, Wa=0.5859, Wb=1.4107
Epoch=43, minibatch=2 loss=27.29597, Wa=0.5887, Wb=1.4097
Epoch=43, minibatch=3 loss=22.25260, Wa=0.5897, Wb=1.4133
Epoch=43, minibatch=4 loss=24.26350, Wa=0.5906, Wb=1.4137
Epoch=43, minibatch=5 loss=21.45998, Wa=0.5942, Wb=1.4132
Epoch=43, minibatch=6 loss=31.81912, Wa=0.5955, Wb=1.4148
Epoch=43, minibatch=7 loss=26.07631, Wa=0.5973, Wb=1.4169
Epoch=44, minibatch=0 loss=28.45831, Wa=0.5977, Wb=1.4138
Epoch=44, minibatch=1 loss=21.12361, Wa=0.5983, Wb=1.4156
Epoch=44, minibatch=2 loss=28.01998, Wa=0.5999, Wb=1.4161
Epoch=44, minibatch=3 loss=19.18156, Wa=0.6013, Wb=1.4151
Epoch=44, minibatch=4 loss=26.45964, Wa=0.6022, Wb=1.4152
Epoch=44, minibatch=5 loss=28.11619, Wa=0.6058, Wb=1.4151
Epoch=44, minibatch=6 loss=23.45646, Wa=0.6060, Wb=1.4141
Epoch=44, minibatch=7 loss=19.61073, Wa=0.6075, Wb=1.4131
Epoch=45, minibatch=0 loss=17.93052, Wa=0.6097, Wb=1.4109
Epoch=45, minibatch=1 loss=24.56467, Wa=0.6104, Wb=1.4078
Epoch=45, minibatch=2 loss=25.63381, Wa=0.6120, Wb=1.4082
Epoch=45, minibatch=3 loss=21.35799, Wa=0.6134, Wb=1.4110
Epoch=45, minibatch=4 loss=24.92718, Wa=0.6142, Wb=1.4101
Epoch=45, minibatch=5 loss=21.70875, Wa=0.6160, Wb=1.4117
Epoch=45, minibatch=6 loss=24.80268, Wa=0.6174, Wb=1.4105
Epoch=45, minibatch=7 loss=27.75448, Wa=0.6182, Wb=1.4094
Epoch=46, minibatch=0 loss=20.61906, Wa=0.6221, Wb=1.4102
Epoch=46, minibatch=1 loss=27.78619, Wa=0.6240, Wb=1.4076
Epoch=46, minibatch=2 loss=23.74348, Wa=0.6254, Wb=1.4112
Epoch=46, minibatch=3 loss=21.20994, Wa=0.6268, Wb=1.4106
Epoch=46, minibatch=4 loss=22.64737, Wa=0.6295, Wb=1.4133
Epoch=46, minibatch=5 loss=26.91303, Wa=0.6296, Wb=1.4093
Epoch=46, minibatch=6 loss=17.76015, Wa=0.6320, Wb=1.4089
Epoch=46, minibatch=7 loss=22.43344, Wa=0.6330, Wb=1.4074
Epoch=47, minibatch=0 loss=25.26364, Wa=0.6338, Wb=1.4085
Epoch=47, minibatch=1 loss=23.79580, Wa=0.6346, Wb=1.4065
Epoch=47, minibatch=2 loss=18.97159, Wa=0.6368, Wb=1.4068
Epoch=47, minibatch=3 loss=26.17949, Wa=0.6382, Wb=1.4098
Epoch=47, minibatch=4 loss=23.77666, Wa=0.6395, Wb=1.4096
Epoch=47, minibatch=5 loss=19.76668, Wa=0.6412, Wb=1.4086
Epoch=47, minibatch=6 loss=19.77305, Wa=0.6430, Wb=1.4073
Epoch=47, minibatch=7 loss=20.42499, Wa=0.6451, Wb=1.4075
Epoch=48, minibatch=0 loss=24.03254, Wa=0.6461, Wb=1.4056
Epoch=48, minibatch=1 loss=26.74570, Wa=0.6490, Wb=1.4080
Epoch=48, minibatch=2 loss=22.28682, Wa=0.6505, Wb=1.4100
Epoch=48, minibatch=3 loss=19.29238, Wa=0.6530, Wb=1.4097
Epoch=48, minibatch=4 loss=24.17190, Wa=0.6556, Wb=1.4100
Epoch=48, minibatch=5 loss=16.84317, Wa=0.6566, Wb=1.4120
Epoch=48, minibatch=6 loss=20.26757, Wa=0.6593, Wb=1.4089
Epoch=48, minibatch=7 loss=17.80461, Wa=0.6608, Wb=1.4054
Epoch=49, minibatch=0 loss=16.34149, Wa=0.6611, Wb=1.4025
Epoch=49, minibatch=1 loss=25.03122, Wa=0.6625, Wb=1.4043
Epoch=49, minibatch=2 loss=21.35072, Wa=0.6647, Wb=1.4038
Epoch=49, minibatch=3 loss=20.05278, Wa=0.6692, Wb=1.4051
Epoch=49, minibatch=4 loss=24.13927, Wa=0.6695, Wb=1.4010
Epoch=49, minibatch=5 loss=19.93304, Wa=0.6705, Wb=1.4021
Epoch=49, minibatch=6 loss=19.25251, Wa=0.6725, Wb=1.4047
Epoch=49, minibatch=7 loss=19.38233, Wa=0.6730, Wb=1.4034
Epoch=50, minibatch=0 loss=20.19138, Wa=0.6733, Wb=1.4007
Epoch=50, minibatch=1 loss=26.77075, Wa=0.6752, Wb=1.3994
Epoch=50, minibatch=2 loss=21.80865, Wa=0.6782, Wb=1.3994
Epoch=50, minibatch=3 loss=19.19588, Wa=0.6790, Wb=1.3988
Epoch=50, minibatch=4 loss=21.15752, Wa=0.6801, Wb=1.3977
Epoch=50, minibatch=5 loss=21.67924, Wa=0.6829, Wb=1.3980
Epoch=50, minibatch=6 loss=13.11058, Wa=0.6837, Wb=1.3989
Epoch=50, minibatch=7 loss=15.65623, Wa=0.6846, Wb=1.4001
Epoch=51, minibatch=0 loss=17.33680, Wa=0.6868, Wb=1.3998
Epoch=51, minibatch=1 loss=19.29742, Wa=0.6882, Wb=1.4003
Epoch=51, minibatch=2 loss=20.66069, Wa=0.6911, Wb=1.4050
Epoch=51, minibatch=3 loss=21.92896, Wa=0.6933, Wb=1.4033
Epoch=51, minibatch=4 loss=16.58609, Wa=0.6943, Wb=1.4024
Epoch=51, minibatch=5 loss=16.56079, Wa=0.6952, Wb=1.4008
Epoch=51, minibatch=6 loss=21.68710, Wa=0.6964, Wb=1.3992
Epoch=51, minibatch=7 loss=20.06526, Wa=0.6973, Wb=1.3990
Epoch=52, minibatch=0 loss=18.19575, Wa=0.6994, Wb=1.3964
Epoch=52, minibatch=1 loss=18.93732, Wa=0.7009, Wb=1.3988
Epoch=52, minibatch=2 loss=14.39466, Wa=0.7023, Wb=1.3998
Epoch=52, minibatch=3 loss=21.05204, Wa=0.7057, Wb=1.3980
Epoch=52, minibatch=4 loss=15.83900, Wa=0.7082, Wb=1.3968
Epoch=52, minibatch=5 loss=21.46032, Wa=0.7090, Wb=1.3968
Epoch=52, minibatch=6 loss=19.34474, Wa=0.7098, Wb=1.3941
Epoch=52, minibatch=7 loss=18.76227, Wa=0.7131, Wb=1.3960
Epoch=53, minibatch=0 loss=19.95384, Wa=0.7148, Wb=1.3940
Epoch=53, minibatch=1 loss=17.41174, Wa=0.7166, Wb=1.3963
Epoch=53, minibatch=2 loss=16.01121, Wa=0.7186, Wb=1.3924
Epoch=53, minibatch=3 loss=12.99054, Wa=0.7197, Wb=1.3899
Epoch=53, minibatch=4 loss=20.19490, Wa=0.7210, Wb=1.3921
Epoch=53, minibatch=5 loss=19.66905, Wa=0.7229, Wb=1.3947
Epoch=53, minibatch=6 loss=18.69520, Wa=0.7237, Wb=1.3944
Epoch=53, minibatch=7 loss=16.85711, Wa=0.7258, Wb=1.3943
Epoch=54, minibatch=0 loss=16.88022, Wa=0.7282, Wb=1.3926
Epoch=54, minibatch=1 loss=15.62121, Wa=0.7289, Wb=1.3908
Epoch=54, minibatch=2 loss=17.06473, Wa=0.7304, Wb=1.3913
Epoch=54, minibatch=3 loss=18.62415, Wa=0.7322, Wb=1.3922
Epoch=54, minibatch=4 loss=15.89272, Wa=0.7344, Wb=1.3924
Epoch=54, minibatch=5 loss=18.80539, Wa=0.7367, Wb=1.3926
Epoch=54, minibatch=6 loss=16.79225, Wa=0.7380, Wb=1.3915
Epoch=54, minibatch=7 loss=16.21874, Wa=0.7397, Wb=1.3924
Epoch=55, minibatch=0 loss=14.06435, Wa=0.7415, Wb=1.3906
Epoch=55, minibatch=1 loss=21.37945, Wa=0.7424, Wb=1.3883
Epoch=55, minibatch=2 loss=18.08886, Wa=0.7437, Wb=1.3860
Epoch=55, minibatch=3 loss=17.56244, Wa=0.7465, Wb=1.3847
Epoch=55, minibatch=4 loss=14.74456, Wa=0.7490, Wb=1.3818
Epoch=55, minibatch=5 loss=13.43389, Wa=0.7509, Wb=1.3845
Epoch=55, minibatch=6 loss=12.58899, Wa=0.7535, Wb=1.3882
Epoch=55, minibatch=7 loss=18.04450, Wa=0.7581, Wb=1.3886
Epoch=56, minibatch=0 loss=15.28288, Wa=0.7588, Wb=1.3883
Epoch=56, minibatch=1 loss=13.49097, Wa=0.7608, Wb=1.3901
Epoch=56, minibatch=2 loss=15.23519, Wa=0.7612, Wb=1.3889
Epoch=56, minibatch=3 loss=13.54167, Wa=0.7633, Wb=1.3880
Epoch=56, minibatch=4 loss=17.19997, Wa=0.7646, Wb=1.3871
Epoch=56, minibatch=5 loss=17.09237, Wa=0.7652, Wb=1.3842
Epoch=56, minibatch=6 loss=14.67355, Wa=0.7664, Wb=1.3855
Epoch=56, minibatch=7 loss=17.29388, Wa=0.7673, Wb=1.3832
Epoch=57, minibatch=0 loss=15.94249, Wa=0.7697, Wb=1.3855
Epoch=57, minibatch=1 loss=16.84275, Wa=0.7715, Wb=1.3854
Epoch=57, minibatch=2 loss=11.58841, Wa=0.7720, Wb=1.3831
Epoch=57, minibatch=3 loss=16.44893, Wa=0.7750, Wb=1.3853
Epoch=57, minibatch=4 loss=12.81814, Wa=0.7753, Wb=1.3847
Epoch=57, minibatch=5 loss=16.27713, Wa=0.7761, Wb=1.3808
Epoch=57, minibatch=6 loss=14.98572, Wa=0.7796, Wb=1.3804
Epoch=57, minibatch=7 loss=13.62912, Wa=0.7818, Wb=1.3806
Epoch=58, minibatch=0 loss=13.95330, Wa=0.7842, Wb=1.3840
Epoch=58, minibatch=1 loss=13.93754, Wa=0.7870, Wb=1.3831
Epoch=58, minibatch=2 loss=13.51489, Wa=0.7876, Wb=1.3813
Epoch=58, minibatch=3 loss=18.04134, Wa=0.7900, Wb=1.3838
Epoch=58, minibatch=4 loss=12.69143, Wa=0.7923, Wb=1.3848
Epoch=58, minibatch=5 loss=13.63315, Wa=0.7930, Wb=1.3823
Epoch=58, minibatch=6 loss=13.43856, Wa=0.7950, Wb=1.3824
Epoch=58, minibatch=7 loss=14.11640, Wa=0.7954, Wb=1.3820
Epoch=59, minibatch=0 loss=11.63443, Wa=0.7958, Wb=1.3803
Epoch=59, minibatch=1 loss=15.92245, Wa=0.7972, Wb=1.3784
Epoch=59, minibatch=2 loss=17.39334, Wa=0.7990, Wb=1.3804
Epoch=59, minibatch=3 loss=11.29542, Wa=0.8017, Wb=1.3783
Epoch=59, minibatch=4 loss=15.17183, Wa=0.8028, Wb=1.3790
Epoch=59, minibatch=5 loss=12.85911, Wa=0.8037, Wb=1.3779
Epoch=59, minibatch=6 loss=10.99471, Wa=0.8065, Wb=1.3757
Epoch=59, minibatch=7 loss=13.18059, Wa=0.8084, Wb=1.3769
Epoch=60, minibatch=0 loss=12.98769, Wa=0.8096, Wb=1.3783
Epoch=60, minibatch=1 loss=17.25865, Wa=0.8123, Wb=1.3785
Epoch=60, minibatch=2 loss=9.50186, Wa=0.8139, Wb=1.3784
Epoch=60, minibatch=3 loss=12.19102, Wa=0.8153, Wb=1.3742
Epoch=60, minibatch=4 loss=12.47629, Wa=0.8170, Wb=1.3757
Epoch=60, minibatch=5 loss=12.58918, Wa=0.8180, Wb=1.3765
Epoch=60, minibatch=6 loss=13.08451, Wa=0.8216, Wb=1.3753
Epoch=60, minibatch=7 loss=13.01596, Wa=0.8232, Wb=1.3737
Epoch=61, minibatch=0 loss=12.98592, Wa=0.8238, Wb=1.3753
Epoch=61, minibatch=1 loss=11.31733, Wa=0.8271, Wb=1.3737
Epoch=61, minibatch=2 loss=12.59990, Wa=0.8275, Wb=1.3704
Epoch=61, minibatch=3 loss=12.41601, Wa=0.8284, Wb=1.3726
Epoch=61, minibatch=4 loss=13.09460, Wa=0.8319, Wb=1.3747
Epoch=61, minibatch=5 loss=11.10130, Wa=0.8336, Wb=1.3740
Epoch=61, minibatch=6 loss=12.39429, Wa=0.8347, Wb=1.3744
Epoch=61, minibatch=7 loss=12.15398, Wa=0.8352, Wb=1.3711
Epoch=62, minibatch=0 loss=11.61848, Wa=0.8360, Wb=1.3718
Epoch=62, minibatch=1 loss=9.37770, Wa=0.8367, Wb=1.3698
Epoch=62, minibatch=2 loss=12.61097, Wa=0.8385, Wb=1.3676
Epoch=62, minibatch=3 loss=12.53439, Wa=0.8402, Wb=1.3667
Epoch=62, minibatch=4 loss=11.26081, Wa=0.8414, Wb=1.3677
Epoch=62, minibatch=5 loss=12.66748, Wa=0.8435, Wb=1.3695
Epoch=62, minibatch=6 loss=11.53600, Wa=0.8447, Wb=1.3659
Epoch=62, minibatch=7 loss=12.42460, Wa=0.8459, Wb=1.3691
Epoch=63, minibatch=0 loss=12.25495, Wa=0.8472, Wb=1.3697
Epoch=63, minibatch=1 loss=12.80367, Wa=0.8483, Wb=1.3723
Epoch=63, minibatch=2 loss=14.15749, Wa=0.8508, Wb=1.3720
Epoch=63, minibatch=3 loss=9.73569, Wa=0.8532, Wb=1.3707
Epoch=63, minibatch=4 loss=10.14868, Wa=0.8559, Wb=1.3717
Epoch=63, minibatch=5 loss=10.72788, Wa=0.8569, Wb=1.3703
Epoch=63, minibatch=6 loss=10.62288, Wa=0.8584, Wb=1.3696
Epoch=63, minibatch=7 loss=8.91150, Wa=0.8597, Wb=1.3666
Epoch=64, minibatch=0 loss=9.83349, Wa=0.8606, Wb=1.3647
Epoch=64, minibatch=1 loss=11.82354, Wa=0.8613, Wb=1.3639
Epoch=64, minibatch=2 loss=10.96884, Wa=0.8628, Wb=1.3662
Epoch=64, minibatch=3 loss=9.43243, Wa=0.8649, Wb=1.3650
Epoch=64, minibatch=4 loss=9.38809, Wa=0.8661, Wb=1.3638
Epoch=64, minibatch=5 loss=11.40436, Wa=0.8671, Wb=1.3620
Epoch=64, minibatch=6 loss=11.98811, Wa=0.8701, Wb=1.3611
Epoch=64, minibatch=7 loss=9.62595, Wa=0.8728, Wb=1.3635
Epoch=65, minibatch=0 loss=8.04793, Wa=0.8760, Wb=1.3626
Epoch=65, minibatch=1 loss=10.71540, Wa=0.8769, Wb=1.3633
Epoch=65, minibatch=2 loss=8.37980, Wa=0.8778, Wb=1.3613
Epoch=65, minibatch=3 loss=7.57020, Wa=0.8815, Wb=1.3629
Epoch=65, minibatch=4 loss=12.91813, Wa=0.8822, Wb=1.3609
Epoch=65, minibatch=5 loss=8.72403, Wa=0.8844, Wb=1.3614
Epoch=65, minibatch=6 loss=10.91598, Wa=0.8856, Wb=1.3620
Epoch=65, minibatch=7 loss=12.08872, Wa=0.8869, Wb=1.3597
Epoch=66, minibatch=0 loss=10.11542, Wa=0.8884, Wb=1.3583
Epoch=66, minibatch=1 loss=10.53515, Wa=0.8910, Wb=1.3576
Epoch=66, minibatch=2 loss=9.57789, Wa=0.8915, Wb=1.3579
Epoch=66, minibatch=3 loss=8.85141, Wa=0.8941, Wb=1.3569
Epoch=66, minibatch=4 loss=10.16848, Wa=0.8950, Wb=1.3557
Epoch=66, minibatch=5 loss=8.57855, Wa=0.8967, Wb=1.3547
Epoch=66, minibatch=6 loss=8.53974, Wa=0.9010, Wb=1.3556
Epoch=66, minibatch=7 loss=8.28899, Wa=0.9018, Wb=1.3570
Epoch=67, minibatch=0 loss=10.48878, Wa=0.9036, Wb=1.3552
Epoch=67, minibatch=1 loss=9.86715, Wa=0.9065, Wb=1.3574
Epoch=67, minibatch=2 loss=10.57142, Wa=0.9106, Wb=1.3561
Epoch=67, minibatch=3 loss=7.90133, Wa=0.9111, Wb=1.3568
Epoch=67, minibatch=4 loss=7.46238, Wa=0.9121, Wb=1.3586
Epoch=67, minibatch=5 loss=5.58976, Wa=0.9124, Wb=1.3533
Epoch=67, minibatch=6 loss=8.70684, Wa=0.9137, Wb=1.3510
Epoch=67, minibatch=7 loss=9.49524, Wa=0.9153, Wb=1.3507
Epoch=68, minibatch=0 loss=7.09136, Wa=0.9162, Wb=1.3519
Epoch=68, minibatch=1 loss=8.84297, Wa=0.9212, Wb=1.3530
Epoch=68, minibatch=2 loss=10.13744, Wa=0.9222, Wb=1.3549
Epoch=68, minibatch=3 loss=8.92340, Wa=0.9234, Wb=1.3534
Epoch=68, minibatch=4 loss=8.01469, Wa=0.9248, Wb=1.3540
Epoch=68, minibatch=5 loss=8.32065, Wa=0.9257, Wb=1.3518
Epoch=68, minibatch=6 loss=7.76263, Wa=0.9268, Wb=1.3515
Epoch=68, minibatch=7 loss=6.45984, Wa=0.9275, Wb=1.3508
Epoch=69, minibatch=0 loss=10.64984, Wa=0.9278, Wb=1.3464
Epoch=69, minibatch=1 loss=10.03890, Wa=0.9297, Wb=1.3483
Epoch=69, minibatch=2 loss=7.79863, Wa=0.9313, Wb=1.3459
Epoch=69, minibatch=3 loss=7.28738, Wa=0.9322, Wb=1.3479
Epoch=69, minibatch=4 loss=5.63769, Wa=0.9345, Wb=1.3464
Epoch=69, minibatch=5 loss=6.90505, Wa=0.9353, Wb=1.3450
Epoch=69, minibatch=6 loss=7.22468, Wa=0.9360, Wb=1.3420
Epoch=69, minibatch=7 loss=6.98749, Wa=0.9402, Wb=1.3440
Epoch=70, minibatch=0 loss=6.74878, Wa=0.9408, Wb=1.3448
Epoch=70, minibatch=1 loss=9.01022, Wa=0.9419, Wb=1.3446
Epoch=70, minibatch=2 loss=7.26308, Wa=0.9427, Wb=1.3440
Epoch=70, minibatch=3 loss=8.35625, Wa=0.9439, Wb=1.3437
Epoch=70, minibatch=4 loss=6.20058, Wa=0.9460, Wb=1.3428
Epoch=70, minibatch=5 loss=8.51998, Wa=0.9496, Wb=1.3437
Epoch=70, minibatch=6 loss=4.70564, Wa=0.9509, Wb=1.3444
Epoch=70, minibatch=7 loss=7.43053, Wa=0.9517, Wb=1.3414
Epoch=71, minibatch=0 loss=7.15377, Wa=0.9522, Wb=1.3423
Epoch=71, minibatch=1 loss=8.84547, Wa=0.9531, Wb=1.3423
Epoch=71, minibatch=2 loss=6.58999, Wa=0.9557, Wb=1.3390
Epoch=71, minibatch=3 loss=6.92598, Wa=0.9601, Wb=1.3400
Epoch=71, minibatch=4 loss=5.70616, Wa=0.9608, Wb=1.3415
Epoch=71, minibatch=5 loss=7.61920, Wa=0.9635, Wb=1.3390
Epoch=71, minibatch=6 loss=6.34936, Wa=0.9642, Wb=1.3366
Epoch=71, minibatch=7 loss=5.23059, Wa=0.9650, Wb=1.3366
Epoch=72, minibatch=0 loss=7.67143, Wa=0.9661, Wb=1.3397
Epoch=72, minibatch=1 loss=6.07985, Wa=0.9668, Wb=1.3369
Epoch=72, minibatch=2 loss=5.58514, Wa=0.9684, Wb=1.3360
Epoch=72, minibatch=3 loss=4.26409, Wa=0.9693, Wb=1.3358
Epoch=72, minibatch=4 loss=7.32828, Wa=0.9700, Wb=1.3339
Epoch=72, minibatch=5 loss=8.77637, Wa=0.9714, Wb=1.3359
Epoch=72, minibatch=6 loss=5.34715, Wa=0.9742, Wb=1.3388
Epoch=72, minibatch=7 loss=5.93436, Wa=0.9750, Wb=1.3390
Epoch=73, minibatch=0 loss=5.00068, Wa=0.9754, Wb=1.3373
Epoch=73, minibatch=1 loss=5.40668, Wa=0.9811, Wb=1.3367
Epoch=73, minibatch=2 loss=5.93343, Wa=0.9817, Wb=1.3347
Epoch=73, minibatch=3 loss=5.93880, Wa=0.9821, Wb=1.3333
Epoch=73, minibatch=4 loss=7.74907, Wa=0.9834, Wb=1.3334
Epoch=73, minibatch=5 loss=6.88297, Wa=0.9837, Wb=1.3306
Epoch=73, minibatch=6 loss=3.09608, Wa=0.9847, Wb=1.3347
Epoch=73, minibatch=7 loss=7.54272, Wa=0.9850, Wb=1.3325
Epoch=74, minibatch=0 loss=5.41967, Wa=0.9854, Wb=1.3333
Epoch=74, minibatch=1 loss=6.08462, Wa=0.9862, Wb=1.3350
Epoch=74, minibatch=2 loss=6.95379, Wa=0.9876, Wb=1.3372
Epoch=74, minibatch=3 loss=6.17711, Wa=0.9884, Wb=1.3355
Epoch=74, minibatch=4 loss=5.09964, Wa=0.9897, Wb=1.3329
Epoch=74, minibatch=5 loss=5.30626, Wa=0.9905, Wb=1.3356
Epoch=74, minibatch=6 loss=4.72149, Wa=0.9929, Wb=1.3325
Epoch=74, minibatch=7 loss=5.61392, Wa=0.9936, Wb=1.3301
Epoch=75, minibatch=0 loss=6.58589, Wa=0.9947, Wb=1.3299
Epoch=75, minibatch=1 loss=5.87852, Wa=0.9950, Wb=1.3299
Epoch=75, minibatch=2 loss=3.95079, Wa=0.9960, Wb=1.3315
Epoch=75, minibatch=3 loss=5.81115, Wa=0.9963, Wb=1.3290
Epoch=75, minibatch=4 loss=5.90582, Wa=0.9971, Wb=1.3290
Epoch=75, minibatch=5 loss=5.10628, Wa=0.9986, Wb=1.3295
Epoch=75, minibatch=6 loss=3.42206, Wa=0.9997, Wb=1.3281
Epoch=75, minibatch=7 loss=6.46622, Wa=1.0004, Wb=1.3283
Epoch=76, minibatch=0 loss=4.34862, Wa=1.0024, Wb=1.3280
Epoch=76, minibatch=1 loss=4.59215, Wa=1.0031, Wb=1.3241
Epoch=76, minibatch=2 loss=6.54703, Wa=1.0040, Wb=1.3212
Epoch=76, minibatch=3 loss=3.84889, Wa=1.0044, Wb=1.3205
Epoch=76, minibatch=4 loss=5.40198, Wa=1.0057, Wb=1.3215
Epoch=76, minibatch=5 loss=6.58604, Wa=1.0073, Wb=1.3224
Epoch=76, minibatch=6 loss=5.32836, Wa=1.0090, Wb=1.3260
Epoch=76, minibatch=7 loss=4.18148, Wa=1.0111, Wb=1.3258
Epoch=77, minibatch=0 loss=6.25456, Wa=1.0116, Wb=1.3288
Epoch=77, minibatch=1 loss=4.60091, Wa=1.0131, Wb=1.3279
Epoch=77, minibatch=2 loss=5.93771, Wa=1.0142, Wb=1.3284
Epoch=77, minibatch=3 loss=4.80753, Wa=1.0173, Wb=1.3283
Epoch=77, minibatch=4 loss=5.68493, Wa=1.0194, Wb=1.3285
Epoch=77, minibatch=5 loss=3.28336, Wa=1.0207, Wb=1.3285
Epoch=77, minibatch=6 loss=4.06647, Wa=1.0217, Wb=1.3255
Epoch=77, minibatch=7 loss=3.05219, Wa=1.0239, Wb=1.3225
Epoch=78, minibatch=0 loss=3.26402, Wa=1.0247, Wb=1.3230
Epoch=78, minibatch=1 loss=5.59646, Wa=1.0265, Wb=1.3248
Epoch=78, minibatch=2 loss=3.21307, Wa=1.0273, Wb=1.3213
Epoch=78, minibatch=3 loss=4.62156, Wa=1.0292, Wb=1.3215
Epoch=78, minibatch=4 loss=4.22861, Wa=1.0300, Wb=1.3228
Epoch=78, minibatch=5 loss=5.42826, Wa=1.0344, Wb=1.3222
Epoch=78, minibatch=6 loss=4.32517, Wa=1.0355, Wb=1.3223
Epoch=78, minibatch=7 loss=3.82743, Wa=1.0372, Wb=1.3233
Epoch=79, minibatch=0 loss=4.27843, Wa=1.0376, Wb=1.3191
Epoch=79, minibatch=1 loss=3.59174, Wa=1.0392, Wb=1.3179
Epoch=79, minibatch=2 loss=4.48090, Wa=1.0405, Wb=1.3188
Epoch=79, minibatch=3 loss=2.52304, Wa=1.0423, Wb=1.3207
Epoch=79, minibatch=4 loss=3.43120, Wa=1.0432, Wb=1.3184
Epoch=79, minibatch=5 loss=3.93173, Wa=1.0455, Wb=1.3208
Epoch=79, minibatch=6 loss=6.13902, Wa=1.0472, Wb=1.3195
Epoch=79, minibatch=7 loss=2.95330, Wa=1.0475, Wb=1.3163
Epoch=80, minibatch=0 loss=2.71361, Wa=1.0494, Wb=1.3149
Epoch=80, minibatch=1 loss=4.48232, Wa=1.0507, Wb=1.3155
Epoch=80, minibatch=2 loss=2.77013, Wa=1.0533, Wb=1.3138
Epoch=80, minibatch=3 loss=4.28965, Wa=1.0545, Wb=1.3116
Epoch=80, minibatch=4 loss=3.53111, Wa=1.0571, Wb=1.3132
Epoch=80, minibatch=5 loss=3.64170, Wa=1.0594, Wb=1.3130
Epoch=80, minibatch=6 loss=3.65968, Wa=1.0605, Wb=1.3122
Epoch=80, minibatch=7 loss=3.29378, Wa=1.0610, Wb=1.3118
Epoch=81, minibatch=0 loss=3.67770, Wa=1.0633, Wb=1.3117
Epoch=81, minibatch=1 loss=3.85730, Wa=1.0641, Wb=1.3118
Epoch=81, minibatch=2 loss=2.56497, Wa=1.0656, Wb=1.3095
Epoch=81, minibatch=3 loss=2.49289, Wa=1.0666, Wb=1.3081
Epoch=81, minibatch=4 loss=3.72482, Wa=1.0675, Wb=1.3064
Epoch=81, minibatch=5 loss=3.55530, Wa=1.0694, Wb=1.3052
Epoch=81, minibatch=6 loss=2.39811, Wa=1.0705, Wb=1.3021
Epoch=81, minibatch=7 loss=3.31535, Wa=1.0731, Wb=1.3069
Epoch=82, minibatch=0 loss=3.00226, Wa=1.0753, Wb=1.3073
Epoch=82, minibatch=1 loss=2.77521, Wa=1.0782, Wb=1.3080
Epoch=82, minibatch=2 loss=2.21187, Wa=1.0798, Wb=1.3077
Epoch=82, minibatch=3 loss=2.41290, Wa=1.0827, Wb=1.3048
Epoch=82, minibatch=4 loss=4.03517, Wa=1.0835, Wb=1.3029
Epoch=82, minibatch=5 loss=2.24457, Wa=1.0848, Wb=1.3029
Epoch=82, minibatch=6 loss=3.17544, Wa=1.0879, Wb=1.3037
Epoch=82, minibatch=7 loss=2.39541, Wa=1.0901, Wb=1.3038
Epoch=83, minibatch=0 loss=2.09256, Wa=1.0916, Wb=1.3041
Epoch=83, minibatch=1 loss=2.75923, Wa=1.0926, Wb=1.3020
Epoch=83, minibatch=2 loss=2.83361, Wa=1.0934, Wb=1.2997
Epoch=83, minibatch=3 loss=2.34748, Wa=1.0945, Wb=1.2997
Epoch=83, minibatch=4 loss=2.95376, Wa=1.0959, Wb=1.3015
Epoch=83, minibatch=5 loss=1.74045, Wa=1.0984, Wb=1.3006
Epoch=83, minibatch=6 loss=2.27605, Wa=1.0996, Wb=1.3003
Epoch=83, minibatch=7 loss=2.62132, Wa=1.1028, Wb=1.2974
Epoch=84, minibatch=0 loss=1.92806, Wa=1.1043, Wb=1.2998
Epoch=84, minibatch=1 loss=2.40259, Wa=1.1056, Wb=1.2993
Epoch=84, minibatch=2 loss=2.75214, Wa=1.1069, Wb=1.2961
Epoch=84, minibatch=3 loss=1.50558, Wa=1.1077, Wb=1.2957
Epoch=84, minibatch=4 loss=2.41527, Wa=1.1087, Wb=1.2942
Epoch=84, minibatch=5 loss=1.35870, Wa=1.1107, Wb=1.2960
Epoch=84, minibatch=6 loss=2.21584, Wa=1.1113, Wb=1.2935
Epoch=84, minibatch=7 loss=2.62143, Wa=1.1141, Wb=1.2956
Epoch=85, minibatch=0 loss=2.06422, Wa=1.1181, Wb=1.2956
Epoch=85, minibatch=1 loss=1.90455, Wa=1.1194, Wb=1.2944
Epoch=85, minibatch=2 loss=2.40118, Wa=1.1206, Wb=1.2941
Epoch=85, minibatch=3 loss=1.57147, Wa=1.1225, Wb=1.2931
Epoch=85, minibatch=4 loss=1.68730, Wa=1.1230, Wb=1.2897
Epoch=85, minibatch=5 loss=1.78984, Wa=1.1241, Wb=1.2898
Epoch=85, minibatch=6 loss=1.66413, Wa=1.1250, Wb=1.2894
Epoch=85, minibatch=7 loss=1.68633, Wa=1.1272, Wb=1.2905
Epoch=86, minibatch=0 loss=1.21115, Wa=1.1287, Wb=1.2902
Epoch=86, minibatch=1 loss=1.28077, Wa=1.1296, Wb=1.2875
Epoch=86, minibatch=2 loss=1.87239, Wa=1.1307, Wb=1.2866
Epoch=86, minibatch=3 loss=1.23561, Wa=1.1325, Wb=1.2877
Epoch=86, minibatch=4 loss=1.81313, Wa=1.1340, Wb=1.2863
